Uniq Id,Crawl Timestamp,Product Url,Product Name,List Price,Sale Price,Brand,Gtin,Category,Available
f17f4c19b56f5a4757b96d1510dd1efe,2019-12-18 13:18:07 +0000,https://www.walmart.com/ip/Marburger-Farm-Dairy-Vitamin-D-Unflavored-Milk-1-Gallon/119136781,"Marburger Farm Dairy Vitamin D Unflavored Milk, 1 Gallon",0.0,0.0,Marburger Farm Dairy,119136781,"Food | Fresh Food | Dairy, Eggs & Cheese | Milk & Cream",False
f2d32db83c208a687bd4135ad34ec9ad,2019-12-18 13:14:30 +0000,https://www.walmart.com/ip/T-G-Lee-Dairy-Eggnog-Half-Gallon/191628010,"T.G. Lee Dairy Eggnog, Half Gallon",0.0,0.0,T.G. Lee Dairy,191628010,"Food | Fresh Food | Dairy, Eggs & Cheese | Milk & Cream",False
7458c9a9e48d70c8b36d2b79f0bd6104,2019-12-19 03:20:06 +0000,https://www.walmart.com/ip/Green-Wing-Teal-Decoy/148900133,Green Wing Teal Decoy,0.0,0.0,Fusion,148900133,Sports & Outdoors | Outdoor Sports | Hunting | Decoys | Waterfowl Decoys,False
df93780b0fa5f3692e49869031c42c1d,2019-12-19 04:31:56 +0000,https://www.walmart.com/ip/MLB-Rawlings-St-Louis-Cardinals-Red-Full-Size-Replica-Helmet/40846050,MLB Rawlings St. Louis Cardinals Red Full Size Replica Helmet,0.0,0.0,Rawlings,40846050,Sports & Outdoors | Sports Fan Shop | Sports & Outdoor Play Fan Shop | Protective Gear Fan Shop,False
e76448874395e4c98544477aa7ae250a,2019-12-19 08:45:39 +0000,https://www.walmart.com/ip/Champro-Adult-Bull-Rush-7-Pad-Football-Girdle/395996287,Champro Adult Bull Rush 7 Pad Football Girdle,0.0,0.0,Champro,395996287,Sports & Outdoors | Sports | Football Gear & Equipment | Football Pads & Protective Gear | Football Girdles,False
dab28f5fa950e6a7422d4eae7c04b0a7,2019-12-18 18:03:23 +0000,https://www.walmart.com/ip/Glade-Gld-Scented-Oil-4ct-Rf-Merry-Maple-2oz/33283631,Glade Gld Scented Oil 4ct Rf Merry Maple 2oz,0.0,0.0,Glade,33283631,Household Essentials | Air Fresheners | Glade Plug In Refills Air Fresheners,False
3b0c9d06a91f484727793b0e1fa6b976,2019-12-18 11:33:22 +0000,https://www.walmart.com/ip/Califia-Farms-with-Almond-Milk-Mocha-Cold-Brew-Coffee-48-Fl-Oz/120092386,"Califia Farms with Almond Milk Mocha Cold Brew Coffee, 48 Fl. Oz.",0.0,0.0,Califia Farms,120092386,Food | Beverages | Milk | Plant Based Milk | Califia,False
edb31adbf2f09bf39219e4b4ad3014ae,2019-12-19 05:04:33 +0000,https://www.walmart.com/ip/Boost-High-Protein-Complete-Nutritional-Drink-Rich-Chocolate-8-Fl-oz-8-Ct/550163613,"Boost High Protein Complete Nutritional Drink, Rich Chocolate , 8 Fl oz, 8 Ct",0.0,0.0,BOOST,550163613,Health | Weight Management | Boost Drinks | Boost High Protein,False
ff3fc3a4768f015c08dba9e5b0d3d640,2019-12-18 11:27:22 +0000,https://www.walmart.com/ip/Hood-Fat-Free-Milk-1-gallon/22259101,"Hood Fat Free Milk, 1 gallon",0.0,0.0,Hood,22259101,"Food | Fresh Food | Dairy, Eggs & Cheese | Milk & Cream",False
0228f2ae6d772746a350913794370c59,2019-12-18 06:31:01 +0000,https://www.walmart.com/ip/High-Supply-Cortina-Together-Double-Stroller-Minerale/807363128,"High Supply Cortina Together Double Stroller, Minerale",0.0,0.0,High Supply,807363128,Baby | Strollers | See All Strollers,False
c8f8bd9160fbf2423b107b4b113f75d3,2019-12-18 15:58:44 +0000,https://www.walmart.com/ip/Surf-with-all-Sparkling-Ocean-with-Active-Oxygen-40-Loads-Laundry-Detergent-Powder-63-Oz/11027118,"Surf with all Sparkling Ocean with Active Oxygen 40 Loads Laundry Detergent Powder, 63 Oz.",0.0,0.0,All Surf,11027118,Household Essentials | Laundry | All Laundry Detergent,False
5706eb83a6eaaaf55e3c6a118fb930cd,2019-12-18 07:08:13 +0000,https://www.walmart.com/ip/Baby-Sleeping-Bag-Full-Sleeve-Newborn-Sleep-Sack-Baby-Sleeper-for-0-12-Months-Baby/724383089,Baby Sleeping Bag Full Sleeve Newborn Sleep Sack Baby Sleeper for 0-12 Months Baby,0.0,0.0,NZND,724383089,Baby | Nursery & Decor | Baby Bedding | Swaddles & Wearable Blankets | Wearable Blankets,False
c3a73bf393b6921dd43b7cbd74ea51d7,2019-12-18 13:23:10 +0000,https://www.walmart.com/ip/Lehigh-Valley-Holiday-Egg-Nog-1-Quart/129782688,"Lehigh Valley Holiday Egg Nog, 1 Quart",0.0,0.0,Lehigh Valley,129782688,"Food | Fresh Food | Dairy, Eggs & Cheese | Milk & Cream",False
877125e3310b0d88920a0e7ca986895f,2019-12-18 11:59:24 +0000,https://www.walmart.com/ip/Great-Value-Large-White-Eggs-18-count-36-oz/172844767,"Great Value Large White Eggs, 18 count, 36 oz",0.0,0.0,Great Value,172844767,Food | Gluten-Free Foods | Gluten-Free Foods,False
b98579f26ecb0c31690e8543783945e3,2019-12-18 12:03:23 +0000,https://www.walmart.com/ip/Glazier-Packing-Pickled-Egg-1-2-Gallon/149038668,Glazier Packing Pickled Egg 1/2 Gallon,0.0,0.0,Glazier Packing,149038668,"Food | Meal Solutions, Grains & Pasta | Canned Goods | Meat & Poultry",False
47b38f359329ffa29c3b45256dbccd68,2019-12-18 12:05:15 +0000,https://www.walmart.com/ip/Musselman-39-s-Lite-Mixed-Berry-Fruit-39-n-Sauce-4pk/15754219,"Musselmans Lite Mixed Berry Fruitn Sauce, 4pk",0.0,0.0,Musselmans,15754219,"Food | Meal Solutions, Grains & Pasta | Canned Goods | Canned Fruit",False
20d86cb31c2012d7a417010a9dfc9468,2019-12-18 12:07:17 +0000,https://www.walmart.com/ip/Great-Value-Large-White-Eggs-60-count-120-oz/193637719,"Great Value Large White Eggs, 60 count, 120 oz",0.0,0.0,Great Value,193637719,Food | Gluten-Free Foods | Gluten-Free Foods,False
6d41ad47b108ff34f1071d47876aa781,2019-12-19 08:35:32 +0000,https://www.walmart.com/ip/Easton-HF-VRS-Fastpitch-Batting-Gloves/122994812,Easton HF VRS Fastpitch Batting Gloves,0.0,0.0,Easton,122994812,Sports & Outdoors | Sports | Baseball Gear & Equipment | Batting Gloves,False
5b52b6958b5dfa826169b4f5a91b520e,2019-12-18 10:35:37 +0000,https://www.walmart.com/ip/Sticky-Toffee-Pudding-Co-Sticky-Toffee-Pudding-4-Oz/665859249,"Sticky Toffee Pudding Co: Sticky Toffee Pudding, 4 Oz.",0.0,0.0,STICKY TOFFEE PUDDING CO,665859249,"Food | Snacks, Cookies & Chips | Pudding & Gelatin",False
153987d31aae5e34de2a3bca8fc4d260,2019-12-18 13:23:37 +0000,https://www.walmart.com/ip/Model-Dairy-Reduced-Fat-Eggnog-Half-Gallon/112577059,"Model Dairy Reduced-Fat Eggnog, Half Gallon",0.0,0.0,Model,112577059,"Food | Fresh Food | Dairy, Eggs & Cheese | Milk & Cream",False
c045e4d36625067483ecebeae97dc671,2019-12-18 10:00:24 +0000,https://www.walmart.com/ip/Chifles-Sweet-Plantain-Chips-9-Oz/182693133,"Chifles Sweet Plantain Chips, 9 Oz.",0.0,0.0,Chifles,182693133,Food | Gluten-Free Foods | Gluten-Free Foods,False
a8e27d10b1664eb1edce737994935003,2019-12-18 11:20:14 +0000,https://www.walmart.com/ip/Rizzos-Malabar-Inn-Restaurant-Rizzos-Sauce-24-oz/13424965,"Rizzos Malabar Inn Restaurant Rizzos Sauce, 24 oz",0.0,0.0,Rizzos,13424965,"Food | Meal Solutions, Grains & Pasta | Sauces",False
2ec9f438212c1134c59eea700edd8280,2019-12-19 01:54:28 +0000,https://www.walmart.com/ip/3-2-3-2-5m-420D-Thick-Oxford-Cloth-Inflatable-Bounce-House-Castle-Ball-Pit-Jumper-Kids-Play-Castle-Multicolor/735730706,3.2*3*2.5m 420D Thick Oxford Cloth Inflatable Bounce House Castle Ball Pit Jumper Kids Play Castle Multicolor,0.0,0.0,LLD,735730706,Toys | Outdoor Play | Bounce Houses | Bounce Houses,False
e95bb9b6de1402534b6f67ad3eda0eb6,2019-12-18 13:23:42 +0000,https://www.walmart.com/ip/Kleinpeter-Cultured-Low-Fat-Buttermilk-1-Quart/171944468,"Kleinpeter Cultured Low-Fat Buttermilk, 1 Quart",0.0,0.0,Kleinpeter,171944468,"Food | Fresh Food | Dairy, Eggs & Cheese | Milk & Cream",False
6b486f0019e7a290c770fcd1fc0d3662,2019-12-19 04:13:18 +0000,https://www.walmart.com/ip/Sunspecs-Big-Lizard-Body-Boards/152265821,Sunspecs Big Lizard Body Boards,0.0,0.0,Sunspecs,152265821,Sports & Outdoors | Outdoor Sports | Water Sports | Wakeboarding | Wakeboards,False
98f3b7ff4a3f3c7b548c2eaacefeb156,2019-12-18 11:18:19 +0000,https://www.walmart.com/ip/Toft-s-Non-Fat-Skim-Milk-Half-Gallon/112736835,"Tofts Non-Fat Skim Milk, Half Gallon",0.0,0.0,Tofts,112736835,Food | Beverages | Milk | Dairy Milk | Fat Free Milk,False
afc0c1f5cc1d97fe02176b611071c5c7,2019-12-18 10:21:00 +0000,https://www.walmart.com/ip/Froozer-Orange-Zinger-6-Count/609496769,Froozer Orange Zinger 6 Count,0.0,0.0,Froozer,609496769,"Food | Snacks, Cookies & Chips | Fruit Snacks | All Fruit Snacks",False
937482510193377e11ae57fc0d005676,2019-12-19 05:21:29 +0000,https://www.walmart.com/ip/Awaymmer-48V-Electric-Bicycle-Bike-Brake-LED-Light-Rear-Tail-Warning-Lamp-Cycling-Accessories-Bicycle-LED-Brake-Light-Electric-Bicycle-Rear-Light/284104986,"Awaymmer 48V Electric Bicycle Bike Brake LED Light Rear Tail Warning Lamp Cycling Accessories , Bicycle LED Brake Light, Electric Bicycle Rear Light",0.0,0.0,Awaymmer,284104986,Sports & Outdoors | Bikes | Adult Bikes | Electric Bikes,False
9615dc0317eeae6be823ee251aeef4bf,2019-12-18 11:21:04 +0000,https://www.walmart.com/ip/Eggs-With-Bacon/47180542,Eggs With Bacon,0.0,0.0,Mountain House,47180542,Sports & Outdoors | Outdoor Sports | Camping Gear | Emergency Preparedness,False
35407dc5bae7f78b573338de3e069a8b,2019-12-18 11:54:23 +0000,https://www.walmart.com/ip/Sugardale-Ready-Bacon-Applewood-Smoked-Fully-Cooked-Bacon-6-3-Oz/138443877,"Sugardale Ready Bacon Applewood Smoked Fully Cooked Bacon, 6.3 Oz.",0.0,0.0,Sugardale,138443877,"Food | Meal Solutions, Grains & Pasta | Canned Goods | Meat & Poultry",False
07f37e6a969b01767affe4898d1dbdbc,2019-12-18 09:27:14 +0000,https://www.walmart.com/ip/Vermont-Smoke-and-Cure-Beef-Pork-Stick-Chipotle-1-0-OZ/152284308,"Vermont Smoke and Cure Beef & Pork Stick Chipotle, 1.0 OZ",0.0,0.0,Vermont Smoke & Cure,152284308,"Food | Snacks, Cookies & Chips | Jerky & Dried Meats | Meat Sticks",False
5de304c99db196a7027dd938d6af34c7,2019-12-18 11:36:17 +0000,https://www.walmart.com/ip/Maple-Hill-Creamery-Organic-2-Reduced-Fat-Unflavored-Milk-Half-Gallon/987541701,"Maple Hill Creamery Organic 2% Reduced-Fat Unflavored Milk, Half Gallon",0.0,0.0,Maple Hill Creamery,987541701,"Food | Fresh Food | Dairy, Eggs & Cheese | Milk & Cream",False
c15f307a8d56aec10d74b2ece4b592ee,2019-12-18 11:21:10 +0000,https://www.walmart.com/ip/Great-Value-Gluten-Free-Butter-Herb-Rice-Pasta-Sauce-Mix-4-4-oz/428496625,"Great Value Gluten-Free Butter & Herb Rice Pasta & Sauce Mix, 4.4 oz",0.0,0.0,Great Value,428496625,"Food | Meal Solutions, Grains & Pasta | Sauces",False
6ba4be649f3d3da0998541b84a8248f8,2019-12-18 13:30:22 +0000,https://www.walmart.com/ip/Utz-Halloween-Pretzels-14-oz/47374738,"Utz Halloween Pretzels, 14 oz",0.0,0.0,Utz,47374738,"Food | Snacks, Cookies & Chips | Pretzels | Utz Pretzels",False
36e29a2a34858dc2ca397388aa187584,2019-12-18 11:18:51 +0000,https://www.walmart.com/ip/Rana-Meal-Solutions-Rana-Pesto-12-5-oz/45048082,"Rana Meal Solutions Rana Pesto, 12.5 oz",0.0,0.0,Rana,45048082,"Food | Condiments, Sauces & Spices | Sauces",False
9b452285dbd96ce7fcd80045fd26ba7e,2019-12-18 12:58:37 +0000,https://www.walmart.com/ip/Dunkin-Donuts-Coffee-Creamer-Extra-Liquid-Creamer-32-Fl-Oz/36599496,"Dunkin Donuts, Coffee Creamer Extra Liquid Creamer, 32 Fl. Oz.",0.0,0.0,Dunkin,36599496,Food | Coffee | Coffee Creamers | Liquid Coffee Creamers,False
f5c9eaf3f8df57c87388b14e7e5a0215,2019-12-18 11:29:13 +0000,https://www.walmart.com/ip/Plains-Dairy-Premium-Chocolate-Milk-1-Pint/824537236,"Plains Dairy Premium Chocolate Milk, 1 Pint",0.0,0.0,Plains Dairy,824537236,Food | Beverages | Milk | Chocolate Milk,False
6cd0bf52cb108c0523859c1b7c77c321,2019-12-18 06:22:24 +0000,https://www.walmart.com/ip/Silicone-Breastfeeding-Manual-Breast-Pumps-Milk-Pump-Suction-with-Lid-Breast-Milk-Saving/744647723,Silicone Breastfeeding Manual Breast Pumps Milk Pump Suction with Lid Breast Milk Saving,0.0,0.0,Enjoyofmine,744647723,Baby | Feeding | Breastfeeding,False
552421e8ffdc223800044b3f11ff9764,2019-12-19 02:30:46 +0000,https://www.walmart.com/ip/ReliOn-Confirm-Blood-Glucose-Meter-Pink/13863717,"ReliOn Confirm Blood Glucose Meter, Pink",0.0,0.0,ReliOn,13863717,Health | Home Health Care | Diabetic Supplies,False
fc2a090af1a772c422dbfd50022c770c,2019-12-18 11:55:09 +0000,https://www.walmart.com/ip/First-Light-Egg-Farms-Medium-Grade-AA-Eggs-12-Count/150370784,"First Light Egg Farms Medium Grade AA Eggs, 12 Count",0.0,0.0,FIRST LIGHT EGG FARM,150370784,"Food | Meal Solutions, Grains & Pasta | Canned Goods | Meat & Poultry",False
72f30f12c96a87d249179342aed008f0,2019-12-18 12:16:55 +0000,https://www.walmart.com/ip/Quaker-Instant-Oatmeal-Lower-Sugar-Fruit-Cream-Variety-Pack-10-Packets/868334383,"Quaker Instant Oatmeal, Lower Sugar Fruit & Cream Variety Pack, 10 Packets",0.0,0.0,Quaker,868334383,Food | Breakfast & Cereal | Oatmeal & Grits | Quaker Oats,False
c5ee4c4bbe1f87707c72502f37037254,2019-12-18 08:22:32 +0000,https://www.walmart.com/ip/Johnson-And-Johnson-Original-Baby-Shampoo-3-5-Oz/16940613,Johnson And Johnson Original Baby Shampoo - 3.5 Oz,0.0,0.0,Johnson & Johnson,16940613,Baby | Diapering | Baby Care,False
d4cdbe612a25ae794ea5a2341b016436,2019-12-18 11:53:48 +0000,https://www.walmart.com/ip/Eggland-s-Best-Jumbo-Brown-A-Eggs-12-Count/164453605,"Egglands Best Jumbo Brown A Eggs, 12 Count",0.0,0.0,Egglands Best,164453605,"Food | Meal Solutions, Grains & Pasta | Canned Goods | Meat & Poultry",False
ae6a82a27055f927c0b7910d5091dfc1,2019-12-18 11:59:41 +0000,https://www.walmart.com/ip/Dole-Organics-Diced-Nectarines-in-100-Fruit-Juice-4-4-oz-Cups/673160053,Dole Organics Diced Nectarines in 100% Fruit Juice 4-4 oz. Cups,0.0,0.0,Dole,673160053,"Food | Meal Solutions, Grains & Pasta | Canned Goods | Canned Fruit",False
ec1ce54fb498efe02156d19d804c9d4c,2019-12-18 10:33:20 +0000,https://www.walmart.com/ip/Winky-Sugar-Free-Gelatin-78oz-24-pk-3-25oz/24506140,Winky Sugar Free Gelatin 78oz (24 pk 3.25oz),0.0,0.0,Winky Brand,24506140,"Food | Snacks, Cookies & Chips | Pudding & Gelatin",False
d91b67a39044614d8de30249088d00d8,2019-12-18 06:17:46 +0000,https://www.walmart.com/ip/Evenflo-Triumph-LX-Convertible-Car-Seat-Everett/42338099,"Evenflo Triumph LX Convertible Car Seat, Everett",0.0,0.0,Evenflo,42338099,Baby | Car Seats | Convertible Car Seats,False
072eb01f3b90ad5d25366faa222d5b34,2019-12-19 05:56:06 +0000,https://www.walmart.com/ip/Riddell-Rdl-Elbow-Sleeve-Padded-L/17061827,Riddell Rdl Elbow Sleeve Padded L,0.0,0.0,Riddell,17061827,Sports & Outdoors | Bikes | Bike Apparel & Footwear | Bike Pads,False
675e9c81ece6b27ab80520002c3cddbe,2019-12-18 23:28:20 +0000,https://www.walmart.com/ip/Naccgty-PF30-24mm-Press-Fit-Bottom-Bracket-Mountain-Bike-Bearing-Bicycle-Part-Accessory-Bottom-Bracket-Bearing-Bottom-Bracket-Thread/387718854,"Naccgty PF30 24mm Press Fit Bottom Bracket Mountain Bike Bearing Bicycle Part Accessory, Bottom Bracket Bearing, Bottom Bracket Thread",0.0,0.0,Naccgty,387718854,Sports & Outdoors | Bikes | Bike Components | Bike Bottom Brackets,False
472e2b9272213906b93ec7133275f0bd,2019-12-19 03:09:52 +0000,https://www.walmart.com/ip/Folsom-Marathon-Sabiki/162005071,Folsom Marathon Sabiki,0.0,0.0,FOLSOM OF FLORIDA,162005071,Sports & Outdoors | Outdoor Sports | Fishing | Fishing Accessories | All Fishing Accessories,False
d2b67e705b41933efc82ec09a9fd7ba1,2019-12-19 08:42:32 +0000,https://www.walmart.com/ip/NCAA-Final-Four-Edition-Basketball-Intermediate-28-5-NCAA-Final-Four-Edition-Basketball-By-Wilson/466948144,"NCAA Final Four Edition Basketball, Intermediate - 28.5"", NCAA Final Four Edition Basketball By Wilson",0.0,0.0,Wilson,466948144,Sports & Outdoors | Sports | Basketball | Basketballs,False
a919f9c34f39c3fb048e0b838fbe11ac,2019-12-18 19:12:48 +0000,https://www.walmart.com/ip/New-Health-Tone-deTox-Fat-burner-cleanse-and-detox-Naturally-flush-out-toxins-and-Speed-up-weight-loss-60-Capsules/580345924,"New Health Tone deTox, Fat burner, cleanse and detox, Naturally flush out toxins and Speed up weight loss 60 Capsules",0.0,0.0,New Health,580345924,Health | Gas Relief | Gas Relief,False
022ae024b09f620aa43631c850db5720,2019-12-18 11:01:23 +0000,https://www.walmart.com/ip/Starbucks-Refreshers-Blueberry-Acai-Energy-Drink-8-4-fl-oz-4-Pack/37060950,"Starbucks Refreshers Blueberry Acai Energy Drink, 8.4 fl oz, 4-Pack",0.0,0.0,Starbucks,37060950,Food | Gluten-Free Foods | Gluten-Free Foods,False
9f7888dcfe2ed06f03e2764c6eb3a9c0,2019-12-18 12:07:09 +0000,https://www.walmart.com/ip/Good-Seed-Wild-Mush-Hemp-Burgers/725126818,Good Seed Wild Mush Hemp Burgers,0.0,0.0,GOOD SEED,725126818,"Food | Meal Solutions, Grains & Pasta | Canned Goods | Meat & Poultry",False
39e0ef7ed5d8374748b004aaeefc27a5,2019-12-18 14:07:24 +0000,https://www.walmart.com/ip/Biljana-Lutenica-Relish/170376319,Biljana Lutenica Relish,0.0,0.0,BILJANA,170376319,"Food | Condiments, Sauces & Spices | Pickles",False
dc8787ae5b9872a9bea5a8601898c3ac,2019-12-18 10:19:43 +0000,https://www.walmart.com/ip/LROSA-PULP-TAM-PEG/194825917,LROSA PULP TAM-PEG,0.0,0.0,de la Rosa,194825917,"Food | Snacks, Cookies & Chips | Fruit Snacks | All Fruit Snacks",False
5c38a5e970f128eb104cd0876a0fdb8e,2019-12-18 13:19:41 +0000,https://www.walmart.com/ip/Central-2-Reduced-Fat-Milk-1-Gallon/44460246,"Central 2% Reduced Fat Milk, 1 Gallon",0.0,0.0,Central,44460246,"Food | Fresh Food | Dairy, Eggs & Cheese | Milk & Cream",False
