Uniq Id,Crawl Timestamp,Product Url,Product Name,List Price,Sale Price,Brand,Gtin,Category,Available
ec3e2dff62d46c6d8010d4f977884054,2019-12-19 07:45:01 +0000,https://www.walmart.com/ip/10-Colors-Marine-Yacht-Boat-RV-Flooring-Sheet-Decking-Faux-Teak-EVA-Foam-Self-Adhesive-Mat-94-x35-91-x35/524486494,10 Colors Marine Yacht Boat & RV Flooring Sheet Decking Faux Teak EVA Foam Self-Adhesive Mat 94x35 / 91x35,54.86,54.86,,524486494,Sports & Outdoors | Outdoor Sports | Boats & Marine | Boating & Marine Accessories | Boat Seats and Seating Accessories,True
54954329661c0a0c26817caf4e97f843,2019-12-18 21:39:56 +0000,https://www.walmart.com/ip/3-Ct-Trim-Pumice-Stone-White-New-Foot-exfoliater/769031009,3 Ct.Trim Pumice Stone. White New Foot exfoliater.,17.82,17.82,,769031009,Health | Foot Care | Foot Files,True
6b37b58a5c2e23f131a26c240577d3bc,2019-12-18 06:29:12 +0000,https://www.walmart.com/ip/Silicone-Instant-Stealth-Tape-Breast-Bra-Push-Breast-Pad-To-Prevent-Sagging/676755674,Silicone Instant Stealth Tape Breast Bra Push Breast Pad To Prevent Sagging,8.19,8.19,,676755674,Baby | Feeding | Breastfeeding,True
2599b6ee199dcd24d1faf92faed2f219,2019-12-18 15:20:30 +0000,https://www.walmart.com/ip/200-4-Pks-of-50-2-Ply-Plain-Solid-Colors-Beverage-Cocktail-Napkins-Paper-Teal/494773944,200 - (4 Pks of 50) 2 Ply Plain Solid Colors Beverage Cocktail Napkins Paper - Teal,18.16,18.16,,494773944,Party & Occasions | Party Supplies | Party Tableware | Party Tableware,True
b1fe5641843bb2c79e8bd6f8e168b1b4,2019-12-18 21:30:20 +0000,https://www.walmart.com/ip/Microplane-Colossal-Pedicure-Rasp-Foot-File-Callus-Remover/620123947,Microplane Colossal Pedicure Rasp Foot File Callus Remover,9.69,9.69,,620123947,Health | Foot Care | Foot Files,True
51b775a95d766fd4df9a1e97f95f4ed5,2019-12-19 07:41:18 +0000,https://www.walmart.com/ip/Solar-Water-Panel-Power-Fountain-Pump-Kit-Pool-Garden-Pond-Watering-Submersible/423353132,Solar Water Panel Power Fountain Pump Kit Pool Garden Pond Watering Submersible,21.72,21.72,,423353132,Toys | Outdoor Play | Swimming Pools & Spas | Pool Pumps and Filters | All Pool Pumps,True
358487bb477b6e99cbeba1c743c8a90c,2019-12-19 06:52:57 +0000,https://www.walmart.com/ip/POSMA-GT2-Golf-Trainer-Activity-Tracking-GPS-Golf-Watch-Range-Finder-Green/249589277,POSMA GT2 Golf Trainer + Activity Tracking GPS Golf Watch Range Finder - Green,124.08,124.08,,249589277,Sports & Outdoors | Sports | Golf Equipment | Golf GPS & Rangefinders,True
632e48a7d0ca8fab45ce6d6acd491d6a,2019-12-18 11:25:58 +0000,https://www.walmart.com/ip/Victoria-All-Natural-Roasted-Garlic-Sauce-25-oz-Pack-of-6/17242901,"Victoria All Natural Roasted Garlic Sauce, 25 oz (Pack of 6)",53.37,53.37,,17242901,"Food | Meal Solutions, Grains & Pasta | Sauces",True
24c4200dd3c4276c350f1fcc491b2379,2019-12-18 11:01:21 +0000,https://www.walmart.com/ip/Amazing-grass-energy-green-superfood-powder-watermelon-24-7-oz-100-servings/120473933,"Amazing grass energy green superfood powder, watermelon, 24.7 oz, 100 servings",54.99,54.99,,120473933,Health | Vitamins & Supplements | Energy Support Supplements | Energy Supplements,True
a6f88b0a142eddb4ac6891c828efcc8c,2019-12-18 11:20:17 +0000,https://www.walmart.com/ip/Mezzetta-Spicy-Marinara-Napa-Valley-Pasta-Sauce-25-oz-Pack-of-6/17236101,"Mezzetta Spicy Marinara Napa Valley Pasta Sauce, 25 oz, (Pack of 6)",37.74,35.68,,17236101,"Food | Meal Solutions, Grains & Pasta | Sauces",True
d8b5e71bed8e16f19aa0e95b4cc9bddf,2019-12-19 07:46:17 +0000,https://www.walmart.com/ip/21PCS-Kayak-Canoe-Anchor-Trolley-Kit-Zig-Zag-Cleat-Rigging-Ring-Pulleys-Padd-Eyes-Wellnuts-Screws-Kayak-Accessories/903498001,21PCS Kayak Canoe Anchor Trolley Kit Zig Zag Cleat Rigging Ring Pulleys Padd Eyes Wellnuts Screws Kayak Accessories,19.72,19.72,,903498001,Sports & Outdoors | Outdoor Sports | Boats & Marine | Boating & Marine Accessories | Boat Anchors & Docking Accessories,True
a3bdb71b8519e22b533adb1d04100fc7,2019-12-18 22:51:31 +0000,https://www.walmart.com/ip/Portable-Bike-Chain-Wear-Indicator-Gauge-Checker-Stretched-Tool-Cycling-Bicycle/165602172,Portable Bike Chain Wear Indicator Gauge Checker Stretched Tool Cycling Bicycle,8.38,8.38,,165602172,Sports & Outdoors | Bikes | Bike Accessories | Bike Tools,True
e028e60f016f98787f03b6231c085968,2019-12-19 05:14:48 +0000,https://www.walmart.com/ip/36Pcs-Box-Foot-Corn-Removal-Plaster-with-Hole-Warts-Thorn-Patch-Feet-Callus-Remove-Soften-Skin-Cutin-Sticker-Cure-Toe-Protector/138265433,36Pcs/Box Foot Corn Removal Plaster with Hole Warts Thorn Patch Feet Callus Remove Soften Skin Cutin Sticker Cure Toe Protector,5.89,5.89,,138265433,Health | Foot Care | Corn & Callus Removers,True
b9905d3022da462dffef3a4b42a4a0e7,2019-12-19 08:04:09 +0000,https://www.walmart.com/ip/Fly-Fishing-for-Smallmouth-Bass/196762632,Fly Fishing for Smallmouth Bass,42.33,42.33,,196762632,"Sports & Outdoors | Outdoor Sports | Fishing | Fishing Lures & Baits | All Lures, Baits and Attractants",True
d1a2be5d19b3e2aeb6e63ea39728392b,2019-12-18 18:21:52 +0000,https://www.walmart.com/ip/Cute-Eyes-Cover-The-Sad-3D-Eye-Mask-Cover-Sleeping-Rest-Sleep-Anime-Funny-Gift/625576479,Cute Eyes Cover The Sad 3D Eye Mask Cover Sleeping Rest Sleep Anime Funny Gift,7.52,7.52,,625576479,Health | Vitamins & Supplements | Daylight Savings,True
ea46dcf7e7d0f4d7992fdc0b07c6ccc8,2019-12-18 19:23:28 +0000,https://www.walmart.com/ip/4-Pack-Fruit-of-the-Earth-Vitamin-E-Skin-Care-Cream-Super-Value-4-oz-2-pack/195951985,"(4 Pack) Fruit of the Earth Vitamin E Skin Care Cream Super Value, 4 oz, 2 pack",13.32,13.32,,195951985,Personal Care | Bath & Body | Body Lotions & Creams,True
e3522cb91346aa3b45e9272dbee710f8,2019-12-19 04:31:22 +0000,https://www.walmart.com/ip/Foldable-Portable-7FT-x-7FT-Baseball-Softball-Practice-Net-Batting-Training-Net/536962467,Foldable Portable 7FT x 7FT Baseball Softball Practice Net Batting Training Net,71.49,71.49,,536962467,Sports & Outdoors | Sports | Baseball Gear & Equipment | Baseball Training Equipment,True
ff7b78aa5dbd1d2c0eb859fa3c02756e,2019-12-18 15:36:53 +0000,https://www.walmart.com/ip/SoftSheen-Carson-Magic-Skin-Conditioning-Shaving-Powder-Razorless-Shaving-for-Textured-Beards-5-oz-3-Pack/610742862,"SoftSheen-Carson Magic Skin Conditioning Shaving Powder, Razorless Shaving for Textured Beards, 5 oz, 3 Pack",5.79,5.79,,610742862,Personal Care | Shaving | Shaving Cream,True
05d1192d1bb19793baa41819632b1153,2019-12-19 02:52:13 +0000,https://www.walmart.com/ip/WP000-305426-305426-305426-Container-Sharps-Guardian-Horizontal-Entry-Red-5-4qt-Ea-Becton-Dickinson/180923614,WP000-305426 305426 305426 Container Sharps Guardian Horizontal Entry Red 5.4qt Ea Becton-Dickinson,31.74,31.74,,180923614,Health | Home Health Care | Diabetic Supplies,True
1b7b686158553dc0013aa256088d260b,2019-12-18 14:47:55 +0000,https://www.walmart.com/ip/Replacment-Electric-Toothbrush-Charger-Model-3757-For-Braun-Oral-b-D17-OC18/452737721,Replacment Electric Toothbrush Charger Model 3757 For Braun Oral-b D17 OC18,12.79,12.79,,452737721,Personal Care | Oral Care | Electric Toothbrushes,True
aca0f735161c430aecb42e9e8586867e,2019-12-18 19:01:36 +0000,https://www.walmart.com/ip/LCD-Display-LED-Backlight-Digital-Breath-Alcohol-Tester-with-Audible-Alert-High-Sensitive-Alcohol-Test-Breathalyzer-Detector-Analyzer/987107985,LCD Display LED Backlight Digital Breath Alcohol Tester with Audible Alert High Sensitive Alcohol Test Breathalyzer Detector Analyzer,11.2,11.2,,987107985,Health | Home Health Care | Home Diagnostic Tests | Alcohol Tests,True
99dc8cbc638052f964ac3b47859a8b33,2019-12-19 08:29:08 +0000,https://www.walmart.com/ip/Vintage-Rare-American-Aces-520-White-Ice-Figure-Skates-Winter-Women-s-Size-6-NEW/193314312,Vintage Rare American Aces 520 White Ice Figure Skates Winter Womens Size 6 NEW,352.32,352.32,,193314312,Sports & Outdoors | Sports | Ice & Roller Hockey | Ice Skates,True
429064ce994aa82689d2b53402cfafe5,2019-12-18 22:47:05 +0000,https://www.walmart.com/ip/BOY-15mm-Portable-Outdoor-Cone-Spanner-Wrench-Spindle-Axle-Bicycle-Bike-Tool/628203703,BOY 15mm Portable Outdoor Cone Spanner Wrench Spindle Axle Bicycle Bike Tool,10.29,10.29,,628203703,Sports & Outdoors | Bikes | Bike Accessories | Bike Tools,True
8c606ebaa2b11043459b0c7fc993b643,2019-12-18 22:19:07 +0000,https://www.walmart.com/ip/Practical-Road-Bike-Bicycle-MTB-Cycling-Front-Mudguard-Rear-Fender-Set-Mud-Guard/854605960,Practical Road Bike Bicycle MTB Cycling Front Mudguard+Rear Fender Set Mud Guard,13.88,13.88,,854605960,Sports & Outdoors | Bikes | Bike Accessories | Bike Fenders,True
ed3056662c78b91369da085b157174b4,2019-12-18 07:57:38 +0000,https://www.walmart.com/ip/Eco-Chic-Baby-Dorchester-Changing-Topper-Slate/401314844,Eco Chic Baby Dorchester Changing Topper - Slate,416.49,416.49,,401314844,Baby | Nursery & Decor | Changing Tables | Diaper Changing Stations,True
852552e240e7ff2a96a4bc1b8757a896,2019-12-18 15:19:47 +0000,https://www.walmart.com/ip/12Pcs-Dental-Impression-Tray-Plastic-U-Shape-Teeth-Holder-Autoclavable-Instrument-Teeth-Molding-Oral-Health-Care-Tool/777804570,12Pcs Dental Impression Tray Plastic U Shape Teeth Holder Autoclavable Instrument Teeth Molding Oral Health Care Tool,9.14,9.14,,777804570,Personal Care | Oral Care | Teeth Whitening,True
a300223c736d85662ff716ace7e63d28,2019-12-19 08:51:14 +0000,https://www.walmart.com/ip/ATHLETIC-BABY-GOLF/126576024,ATHLETIC BABY - GOLF,6.44,6.44,,126576024,Sports & Outdoors | Sports | Golf Equipment | Golf Training Aids,True
1f294858c80d10536d46d06cadcb51b9,2019-12-19 06:16:46 +0000,https://www.walmart.com/ip/3x8-Speed-Shift-Lever-Shifter-Bike-Bicycle-Parts-for-Shimano-Acera-SL-M310/689784937,3x8 Speed Shift Lever Shifter Bike Bicycle Parts for Shimano Acera SL-M310,13.35,13.35,,689784937,Sports & Outdoors | Bikes | Bike Components | Bike Shifters,True
10bad5837bcaf47639764ab62552a350,2019-12-19 08:03:49 +0000,https://www.walmart.com/ip/Fly-Tying-Bobbin-Tools-Smooth-Bobbins-With-Bobbin-Threader-Fly-Tying-Tool-Thread-Bullet-Fishing/936699067,Fly Tying Bobbin Tools Smooth Bobbins With Bobbin Threader Fly Tying Tool Thread Bullet Fishing,10.11,10.11,,936699067,Sports & Outdoors | Outdoor Sports | Fishing | Fishing Lures & Baits | Fishing Fly Tying Kits & Materials,True
070a9e866315a40ef299dc8e6fbf6e18,2019-12-18 11:39:46 +0000,https://www.walmart.com/ip/6-Pack-Swiss-Miss-Rich-Chocolate-Hot-Cocoa-Mix-Envelope-8-count/129271252,"(6 Pack) Swiss Miss Rich Chocolate Hot Cocoa Mix Envelope, 8 count",23.18,23.18,,129271252,Food | Beverages | Hot Cocoa | Cocoa Powder,True
89a03f11e1f2352c0bf4e366f9b8fe79,2019-12-19 07:14:17 +0000,https://www.walmart.com/ip/Disc-Golf-ScoreKeeper-Notebook-110-Rounds-for-6-Players/549692264,"Disc Golf ScoreKeeper Notebook, 110 Rounds for 6 Players",8.99,8.99,,549692264,Sports & Outdoors | Recreation | Outdoor Games | Disc Golf | Disc Golf Discs,True
7f5906db4096ea9bdcf0b7f91d945055,2019-12-18 20:54:15 +0000,https://www.walmart.com/ip/Disposable-Oral-Care-Sponge-Swab-Tooth-Cleaning-Mouth-Swabs-100pcs-Dental-Use/866612211,Disposable Oral Care Sponge Swab Tooth Cleaning Mouth Swabs 100pcs Dental Use,14.98,14.98,,866612211,Personal Care | Oral Care | Oral Accessories,True
ffab4590110f291100f2e13d171d3d31,2019-12-18 17:42:20 +0000,https://www.walmart.com/ip/EECOO-LED-Bulbs-Mirror-Light-Vanity-Mirror-Lights-LED-Lamp-Kit-Lens-Headlight-LED-Bulbs-Kit-LED-Bulbs-Mirror-Light-LED-Bulbs/289073015,EECOO LED Bulbs Mirror Light Vanity Mirror Lights LED Lamp Kit Lens Headlight LED Bulbs Kit LED Bulbs Mirror Light LED Bulbs,15.85,15.85,,289073015,Household Essentials | Light Bulbs | LED Light Bulbs,True
3f5f976e74721e64e86e0aed68ae5a1f,2019-12-18 22:19:51 +0000,https://www.walmart.com/ip/MTB-Mudguard-Bike-Front-Back-Mud-Guard-Marsh-Fender-Slim-Fork-Simple-Fender/429624623,MTB Mudguard Bike Front Back Mud Guard Marsh Fender Slim Fork Simple Fender,8.12,8.12,,429624623,Sports & Outdoors | Bikes | Bike Accessories | Bike Fenders,True
1eed250d005a51428698ecde49ad5539,2019-12-18 06:33:17 +0000,https://www.walmart.com/ip/Folding-Baby-Infant-Mosquito-Nursery-Cradle-Insect-Bed-Crib-Net-Canopy-Tent-for-0-3-Years-Babies/559612941,Folding Baby Infant Mosquito Nursery Cradle Insect Bed Crib Net Canopy Tent for 0-3 Years Babies,21.64,21.64,,559612941,Baby | Nursery & Decor | Baby Cribs | See All Cribs,True
2ec35f8a57efa16aa71e2c79c9a57d72,2019-12-18 15:05:30 +0000,https://www.walmart.com/ip/CARLTON-GLOBAL-Portable-Power-Floss-Dental-Water-Jet-Cords-Tooth-Pick-Braces-No-Batteries/137244179,CARLTON GLOBAL Portable Power Floss Dental Water Jet Cords Tooth Pick Braces No Batteries,9.3,9.3,,137244179,Personal Care | Oral Care | Water Flossers & Sanitizers,True
efebf93eda004980fc65dcf85a89191c,2019-12-18 07:43:40 +0000,https://www.walmart.com/ip/Rubberwood-Glider-Rocking-Chair-with-Ottoman-Set-2-Piece-Grey/227731604,Rubberwood Glider Rocking Chair with Ottoman Set 2 Piece - Grey,193.55,193.55,,227731604,Baby | Nursery & Decor | Gliders & Rocking Chairs,True
0d5d120c187937aa09b07fa5e94a70b7,2019-12-19 06:34:42 +0000,https://www.walmart.com/ip/Eagole-Super-Light-Golf-Cart-Bag-14-Way-Top-and-Full-Length-Divider-9-Pockets-White/192571109,"Eagole Super Light Golf Cart Bag,14 Way Top and Full Length Divider,9 Pockets (White)",117.0,117.0,,192571109,Sports & Outdoors | Sports | Golf Equipment | Golf Bags,True
a01fc4ecfd50dd50eddf3accfba1394a,2019-12-18 10:42:45 +0000,https://www.walmart.com/ip/KELLOGGS-RICE-KRISPIES-TREATS-CARAMEL-CHOCOLATEY-CHUNK-1-48-oz-Each-20-in-a-Pack/239702161,KELLOGGS RICE KRISPIES TREATS CARAMEL CHOCOLATEY CHUNK 1.48 oz Each ( 20 in a Pack ),26.23,26.23,,239702161,"Food | Meal Solutions, Grains & Pasta | Grains & Rice",True
c1cfe5d78720fc7f66aaa2eda6ce80d4,2019-12-18 11:50:16 +0000,https://www.walmart.com/ip/Personalized-Acrylic-Heart-Cake-Topper-Multiple-Designs/5984072,"Personalized Acrylic Heart Cake Topper, Multiple Designs",19.46,19.46,,5984072,Home | Personalized Gifts | Wedding Shop By Collection | Ceremony & Reception,True
8c9b303e8166e2fbac2c726abde5afa6,2019-12-18 10:47:22 +0000,https://www.walmart.com/ip/Handi-Snacks-Chocolate-Pudding-4-Pack-14-Ounce-12-Case/731171878,"Handi Snacks Chocolate Pudding 4 Pack, 14 Ounce - 12 Case",40.61,40.61,,731171878,"Food | Snacks, Cookies & Chips | Pudding & Gelatin",True
39552ad61b84244330baedbb93b07179,2019-12-18 13:25:30 +0000,https://www.walmart.com/ip/Sambal-Oelek-Ground-Fresh-Chili-Paste-8-oz-Pack-of-12/17770823,"Sambal Oelek Ground Fresh Chili Paste, 8 oz (Pack of 12)",25.63,25.63,,17770823,"Food | Condiments, Sauces & Spices | Condiments",True
e1a57c43d1d1178ff1a208e1fbf6256b,2019-12-18 11:04:30 +0000,https://www.walmart.com/ip/Roland-Toasted-Sesame-Ginger-Quinoa-5-46-oz-Pack-of-6/17236187,"Roland Toasted Sesame Ginger Quinoa, 5.46 oz (Pack of 6)",25.15,25.15,,17236187,"Food | Meal Solutions, Grains & Pasta | Boxed Meals",True
e4b506de485debc4d0b31cb1ddc74006,2019-12-19 00:16:59 +0000,https://www.walmart.com/ip/Mountain-Cycling-Bike-Bicycle-MTB-Handlebar-Grips-Rubber-Anti-slip-Handle-Grip/811894572,Mountain Cycling Bike Bicycle MTB Handlebar Grips Rubber Anti-slip Handle Grip,8.09,8.09,,811894572,Sports & Outdoors | Bikes | Bike Components | All Bike Components,True
